user_id,age,gender,city,monthly_income,credit_score,employment_status,created_at
U001473,31,M,Vieja Australia,14060.51,559,Unemployed,2024-12-02
U001474,45,M,San Rafaél los bajos,11942.54,619,Salaried,2025-01-16
U001475,71,F,San Elias los altos,27545.56,744,Self-Employed,2024-04-14
U001476,22,M,San Irene los altos,17676.7,739,Salaried,2024-11-19
U001477,63,F,San Rufino los altos,7560.18,758,Salaried,2024-03-25
U001478,22,M,Nueva Mónaco,23372.49,674,Salaried,2024-07-08
U001479,34,M,San Patricia los bajos,26406.67,649,Salaried,2024-11-08
U001480,32,F,Vieja Vanuatu,8146.08,649,Salaried,2024-04-14
U001481,46,F,Vieja San Vicente y las Granadinas,9726.54,640,Salaried,2024-05-25
U001482,19,F,San Andrea los altos,27829.44,676,Self-Employed,2025-01-13
U001483,52,M,San Elias los altos,16506.39,669,Self-Employed,2025-05-05
U001484,57,M,San Pedro de la Montaña,4481.16,693,Self-Employed,2025-03-12
U001485,55,M,San Irene los bajos,4241.39,678,Self-Employed,2025-04-02
U001486,22,F,San Blanca de la Montaña,5878.23,746,Retired,2025-01-01
U001487,24,F,Nueva Canadá,23082.21,689,Self-Employed,2024-04-08
U001488,37,M,Nueva Bulgaria,28516.1,663,Salaried,2024-12-02
U001489,46,F,Nueva Argentina,18510.39,699,Salaried,2025-02-07
U001490,60,M,San Víctor los bajos,15652.91,746,Salaried,2025-01-03
U001491,52,M,San Amador los bajos,20733.28,708,Salaried,2024-05-11
U001492,43,F,Nueva Eslovaquia,4949.63,638,Retired,2025-04-14
U001493,27,F,San Arcelia los bajos,12411.45,679,Self-Employed,2025-08-05
U001494,68,F,Vieja República de Corea,6780.99,787,Retired,2025-06-21
U001495,18,M,San José Carlos los altos,33184.44,716,Salaried,2024-01-06
U001496,18,F,San Óliver de la Montaña,13949.82,664,Salaried,2025-06-14
U001497,23,F,Vieja Belice,7546.57,672,Salaried,2024-05-07
U001498,65,F,Nueva Uruguay,15594.16,648,Salaried,2024-05-19
U001499,75,M,San Elias de la Montaña,16325.86,697,Salaried,2025-01-03
U001500,32,F,Nueva República de Corea,4252.73,635,Salaried,2025-06-25
U001501,29,M,San Bernabé los altos,10423.69,750,Unemployed,2025-02-11
U001502,53,F,San Zeferino los bajos,18656.16,641,Self-Employed,2025-05-20
U001503,22,F,San Bernardo de la Montaña,17883.29,616,Self-Employed,2025-07-29
U001504,34,M,Vieja Pakistán,25581.24,673,Salaried,2024-08-10
U001505,55,F,Vieja Jordania,12629.85,743,Retired,2025-10-22
U001506,40,M,San Paulina los bajos,6171.53,620,Self-Employed,2025-09-08
U001507,33,M,San Liliana los altos,9412.94,717,Salaried,2024-10-21
U001508,22,M,San Sandra de la Montaña,5368.98,553,Salaried,2025-02-01
U001509,46,F,Vieja República Centroafricana,10191.45,705,Self-Employed,2025-11-10
U001510,37,M,San Jorge Luis los bajos,27450.98,677,Salaried,2024-11-03
U001511,41,F,San Abel los altos,10437.33,727,Retired,2023-12-18
U001512,28,M,San Rubén de la Montaña,4350.97,652,Salaried,2024-12-28
U001513,68,M,Vieja Albania,14976.75,716,Self-Employed,2024-07-12
U001514,59,F,Nueva Irán,9839.07,690,Salaried,2023-12-08
U001515,41,M,San Perla los altos,3001.91,647,Self-Employed,2025-01-27
U001516,39,F,Nueva Armenia,17537.65,647,Salaried,2024-11-13
U001517,40,F,San Cristal de la Montaña,13841.0,701,Salaried,2024-06-14
U001518,24,M,San Rodolfo de la Montaña,10877.7,679,Self-Employed,2024-05-20
U001519,23,F,San Helena de la Montaña,7497.77,660,Unemployed,2025-02-07
U001520,26,M,San Rebeca de la Montaña,19266.63,688,Salaried,2025-06-14
U001521,74,M,Vieja Niger,9396.39,705,Self-Employed,2024-04-04
U001522,75,M,San Reynaldo de la Montaña,20512.01,626,Self-Employed,2025-02-26
U001523,58,M,San Alfonso los altos,26780.91,692,Self-Employed,2025-08-10
U001524,55,F,San Arcelia de la Montaña,17245.28,742,Self-Employed,2025-11-07
U001525,31,M,San Jaqueline los bajos,5866.4,642,Salaried,2024-10-10
U001526,52,F,Nueva Zambia,11235.92,655,Self-Employed,2025-04-12
U001527,27,F,Vieja Bahamas,37833.94,667,Salaried,2024-07-15
U001528,75,F,Vieja Reino Unido de Gran Bretaña e Irlanda del Norte,9572.71,705,Salaried,2025-02-02
U001529,50,M,Vieja Países Bajos,6494.5,665,Salaried,2025-05-16
U001530,50,M,Nueva Azerbaiyán,16162.87,677,Self-Employed,2025-04-28
U001531,72,M,San Marisela los altos,12631.74,677,Self-Employed,2025-02-10
U001532,26,F,Nueva Marruecos,5384.71,681,Salaried,2024-07-04
U001533,54,M,San Concepción de la Montaña,38290.6,716,Self-Employed,2024-08-09
U001534,48,F,Vieja República Democrática Popular Lao,15293.12,717,Salaried,2025-06-22
U001535,66,F,Vieja Ghana,6237.92,757,Salaried,2024-01-27
U001536,34,F,San Mónica los bajos,15084.11,747,Salaried,2025-07-15
U001537,60,M,Nueva Niger,8605.7,761,Salaried,2025-01-29
U001538,68,F,Vieja Liechtenstein,21270.86,727,Salaried,2025-04-11
U001539,47,M,Nueva Finlandia,15373.72,678,Salaried,2024-01-16
U001540,59,F,San Luis Manuel los bajos,27455.42,712,Salaried,2025-05-06
U001541,51,F,Nueva Suriname,4104.17,634,Self-Employed,2024-10-08
U001542,34,M,San Josefina los bajos,11950.07,691,Salaried,2024-04-17
U001543,42,F,San Jaime los altos,12913.74,732,Salaried,2025-04-14
U001544,75,M,Vieja Croacia,4143.68,697,Salaried,2024-08-19
U001545,42,M,San Sofía de la Montaña,4488.22,705,Salaried,2024-10-29
U001546,40,F,Nueva Emiratos Árabes Unidos,12623.62,699,Salaried,2025-05-07
U001547,48,M,San Cristal los altos,7955.91,733,Salaried,2025-09-14
U001548,26,F,Nueva Vietman,24960.12,711,Salaried,2024-01-03
U001549,22,F,Nueva Guinea Ecuatorial,12360.85,696,Salaried,2023-12-02
U001550,29,M,San Blanca los bajos,8741.74,707,Salaried,2024-11-05
U001551,63,M,San Agustín los bajos,35942.96,760,Self-Employed,2024-05-02
U001552,44,F,Nueva República Árabe Siria,8623.43,695,Self-Employed,2025-01-01
U001553,48,F,San Pascual los bajos,6149.43,703,Salaried,2025-03-19
U001554,55,M,Nueva Lesotho,17507.1,620,Self-Employed,2025-02-16
U001555,44,M,Vieja Croacia,6653.71,667,Salaried,2024-01-07
U001556,26,M,San Elvira los altos,11153.23,625,Salaried,2025-03-15
U001557,50,M,San Ana los bajos,16871.6,701,Unemployed,2025-04-13
U001558,27,M,Nueva Liberia,11889.83,645,Salaried,2025-04-17
U001559,29,F,San Wilfrido los altos,25064.91,755,Salaried,2024-08-27
U001560,54,M,Nueva Guyana,9995.23,662,Unemployed,2025-09-25
U001561,64,F,San Esther los bajos,17938.86,685,Retired,2024-12-20
U001562,31,F,Vieja Nigeria,12287.79,707,Self-Employed,2025-09-25
U001563,48,F,Nueva El Salvador,4248.78,730,Salaried,2024-12-14
U001564,71,F,San Ramiro los altos,13955.21,682,Self-Employed,2023-12-08
U001565,68,M,Nueva Polonia,12663.25,695,Self-Employed,2024-07-15
U001566,50,F,San Minerva los bajos,4728.1,739,Salaried,2025-06-22
U001567,61,F,Nueva Jamaica,13695.13,711,Retired,2025-05-06
U001568,56,M,San Joaquín los altos,23645.54,660,Salaried,2024-07-13
U001569,42,M,Vieja Bangladesh,17748.98,678,Salaried,2025-03-22
U001570,30,F,San Julia de la Montaña,22204.77,602,Self-Employed,2025-01-26
U001571,56,M,San Espartaco de la Montaña,12588.56,666,Salaried,2024-08-13
U001572,75,M,San Víctor de la Montaña,17315.51,723,Unemployed,2024-01-29
U001573,52,M,San Nicolás los altos,8737.89,656,Salaried,2025-03-11
U001574,60,M,Vieja Filipinas,12501.46,656,Retired,2025-02-08
U001575,52,M,Vieja Indonesia,22141.09,683,Unemployed,2025-10-28
U001576,67,F,San Marisol los altos,2335.09,670,Salaried,2024-03-03
U001577,41,M,Nueva República Federal Democrática de Nepal,7164.36,612,Self-Employed,2025-01-15
U001578,45,M,Nueva Indonesia,6358.48,683,Retired,2025-05-09
U001579,48,F,Vieja Chipre,29649.02,716,Salaried,2025-04-14
U001580,69,M,Vieja Belarús,9284.47,712,Salaried,2025-01-27
U001581,34,F,Nueva Iraq,10143.07,649,Self-Employed,2025-09-04
U001582,72,M,Nueva Iraq,6683.4,622,Salaried,2025-10-05
U001583,74,F,San Lilia los bajos,10572.86,703,Salaried,2024-10-31
U001584,18,M,San Cornelio de la Montaña,12607.23,654,Salaried,2024-02-12
U001585,25,M,Nueva Arabia Saudita,7574.57,694,Salaried,2025-07-06
U001586,31,F,San Samuel los altos,6061.55,702,Salaried,2025-03-11
U001587,24,M,Nueva Federación de Rusia,7322.23,639,Salaried,2025-05-08
U001588,55,F,Vieja Benin,5540.99,662,Salaried,2025-05-09
U001589,52,F,San Cecilia los altos,23985.09,720,Salaried,2025-09-09
U001590,57,F,San Violeta los bajos,24029.88,723,Retired,2024-04-12
U001591,43,M,San Mitzy los bajos,6889.81,665,Salaried,2024-03-07
U001592,68,F,Nueva Estonia,8365.58,745,Salaried,2023-12-17
U001593,53,F,San Adela los bajos,6515.42,718,Salaried,2024-10-07
U001594,37,F,Nueva Eritrea,22828.67,764,Self-Employed,2024-01-12
U001595,43,M,Vieja Santo Tomé y Príncipe,10448.23,710,Unemployed,2024-12-06
U001596,60,M,San María José de la Montaña,52522.19,707,Self-Employed,2024-10-19
U001597,46,M,San Alma los altos,5318.66,603,Salaried,2025-06-15
U001598,50,F,San Humberto los bajos,20488.67,620,Self-Employed,2025-03-10
U001599,69,M,Nueva Mónaco,10685.13,712,Salaried,2024-11-10
U001600,58,M,Nueva Papua Nueva Guinea,14929.66,710,Self-Employed,2025-01-12
U001601,70,M,San Alfredo los altos,15265.85,751,Salaried,2024-09-17
U001602,56,F,Nueva Guyana,7544.77,658,Salaried,2024-10-28
U001603,34,M,San Hernán los bajos,8403.51,708,Salaried,2024-11-14
U001604,56,M,Vieja Haití,22930.87,718,Self-Employed,2025-03-12
U001605,43,F,Nueva Mozambique,27176.18,651,Self-Employed,2025-08-27
U001606,56,M,San Aurora los altos,36327.65,775,Retired,2024-12-14
U001607,70,M,Nueva República Popular Democrática de Corea,20772.25,777,Self-Employed,2025-11-19
U001608,46,M,Vieja Malasia,4944.48,656,Salaried,2024-07-30
U001609,60,F,San Alberto de la Montaña,8593.99,717,Salaried,2024-11-08
U001610,68,M,Vieja Bosnia y Herzegovina,7114.68,721,Self-Employed,2024-06-03
U001611,61,M,San Violeta los altos,30403.76,738,Salaried,2025-08-01
U001612,59,M,Nueva Bosnia y Herzegovina,15839.32,655,Retired,2024-02-18
U001613,23,F,San Tania los bajos,8037.63,719,Self-Employed,2024-01-27
U001614,40,F,San Nayeli los altos,21324.45,689,Salaried,2024-03-25
U001615,30,M,San Paulina los bajos,10396.81,594,Self-Employed,2023-12-26
U001616,22,M,Vieja República de Moldova,7026.81,744,Salaried,2025-09-28
U001617,64,F,Nueva Chipre,6196.42,695,Salaried,2024-04-08
U001618,70,F,Vieja India,24451.98,659,Salaried,2024-07-19
U001619,30,F,San Graciela los altos,14925.5,717,Retired,2024-04-10
U001620,54,M,Nueva Emiratos Árabes Unidos,13460.3,805,Salaried,2023-11-24
U001621,44,M,San Adán los bajos,4909.07,719,Salaried,2024-12-12
U001622,50,F,San Pamela de la Montaña,12043.96,717,Salaried,2025-03-08
U001623,25,F,San Eva de la Montaña,17409.73,650,Unemployed,2025-02-21
U001624,70,F,San María Elena los bajos,15327.41,626,Self-Employed,2024-10-30
U001625,42,F,Nueva Finlandia,19186.24,702,Self-Employed,2025-10-07
U001626,66,F,San Silvano los altos,19598.26,744,Retired,2025-01-28
U001627,47,F,Nueva Dominicana,16656.77,696,Unemployed,2024-03-16
U001628,73,M,Vieja Armenia,7874.3,665,Salaried,2024-03-13
U001629,34,M,Vieja Islas Marshall,27229.08,751,Salaried,2025-11-05
U001630,68,M,Nueva Bulgaria,11581.15,697,Self-Employed,2024-10-10
U001631,32,F,Nueva Swazilandia,7763.83,720,Salaried,2024-06-29
U001632,40,M,Vieja Zambia,19915.43,767,Self-Employed,2025-02-13
U001633,34,M,San Alejandro de la Montaña,7887.28,659,Salaried,2025-07-10
U001634,43,F,San Irene los bajos,15349.95,712,Salaried,2025-10-19
U001635,29,F,San Ángel los bajos,11738.15,641,Salaried,2025-09-07
U001636,31,F,Vieja Namibia,22671.06,717,Salaried,2024-03-05
U001637,65,M,Vieja Islas Marshall,7709.71,744,Salaried,2025-01-04
U001638,30,M,San Ofelia de la Montaña,26960.26,697,Self-Employed,2025-05-15
U001639,73,F,Nueva Bulgaria,14013.25,722,Salaried,2025-02-07
U001640,30,M,Vieja Uruguay,7966.32,674,Self-Employed,2025-05-09
U001641,40,M,San Luis los altos,3672.29,708,Self-Employed,2025-09-10
U001642,25,M,San Francisco Javier los altos,5234.91,727,Self-Employed,2025-02-10
U001643,60,F,San Catalina los altos,10959.13,682,Self-Employed,2025-02-01
U001644,66,M,San Nicolás los altos,9166.95,680,Self-Employed,2025-03-26
U001645,41,F,San Miguel de la Montaña,31292.03,602,Salaried,2025-10-08
U001646,74,F,Vieja Egipto,28743.85,729,Salaried,2023-11-23
U001647,66,F,Nueva Myanmar,6475.54,646,Salaried,2025-03-21
U001648,66,M,Nueva Santo Tomé y Príncipe,36528.05,681,Salaried,2024-10-09
U001649,69,F,San Amalia los bajos,6687.46,736,Salaried,2024-08-19
U001650,52,M,Nueva Singapur,16368.79,654,Salaried,2024-04-26
U001651,43,M,San Florencia de la Montaña,15214.06,645,Salaried,2024-07-18
U001652,25,F,San Natividad los altos,25861.04,730,Salaried,2024-07-30
U001653,18,M,Nueva Timor-Leste,18383.41,691,Self-Employed,2024-08-06
U001654,42,M,San Leonardo los altos,38434.58,709,Salaried,2025-02-05
U001655,57,F,Nueva Egipto,6573.99,703,Salaried,2024-08-04
U001656,34,M,San Zacarías los bajos,46706.01,673,Salaried,2025-11-02
U001657,57,F,San Alejandro los altos,10754.96,705,Salaried,2024-03-06
U001658,49,F,San Cristal los altos,12934.55,648,Salaried,2024-11-13
U001659,62,F,San María Teresa los bajos,26189.52,799,Salaried,2025-11-11
U001660,43,F,Vieja República de Moldova,15028.13,650,Salaried,2025-06-07
U001661,54,M,San Pilar los altos,5274.42,692,Retired,2023-12-06
U001662,61,M,Vieja Jordania,25908.5,725,Self-Employed,2024-01-12
U001663,64,F,Vieja Argelia,13340.47,671,Self-Employed,2024-08-11
U001664,53,F,San Socorro los altos,6937.54,716,Unemployed,2025-09-06
U001665,30,M,Vieja Dominicana,23115.6,626,Self-Employed,2025-02-26
U001666,65,M,Vieja Turkmenistán,34679.48,740,Salaried,2025-09-18
U001667,18,M,San Alonso los bajos,30938.5,636,Salaried,2024-10-08
U001668,26,F,Vieja Fiji,5887.02,662,Self-Employed,2024-09-05
U001669,37,F,San Hermelinda de la Montaña,18063.9,758,Salaried,2025-01-02
U001670,54,M,San Delia de la Montaña,20407.29,687,Salaried,2024-09-07
U001671,62,M,Nueva Bosnia y Herzegovina,7216.88,737,Salaried,2024-10-31
U001672,70,F,Vieja Países Bajos,7488.9,757,Salaried,2024-03-20
U001673,58,M,Vieja Niger,11264.02,753,Salaried,2025-06-12
U001674,39,F,San Itzel de la Montaña,20077.57,684,Salaried,2025-07-11
U001675,53,F,Nueva Eritrea,9782.62,672,Salaried,2025-06-06
U001676,44,M,Vieja Liberia,17274.56,692,Salaried,2025-05-29
U001677,61,M,Nueva Indonesia,9355.44,683,Salaried,2025-11-15
U001678,59,M,Nueva Islas Salomón,14004.67,608,Retired,2024-11-18
U001679,36,F,Nueva Paraguay,17586.75,646,Salaried,2025-07-09
U001680,50,F,San Agustín los altos,6687.53,614,Self-Employed,2025-07-03
U001681,46,M,San Timoteo de la Montaña,4553.56,623,Salaried,2024-07-28
U001682,36,F,Nueva Guinea Ecuatorial,8730.58,754,Self-Employed,2024-06-23
U001683,27,M,San Marcos los altos,9744.64,680,Self-Employed,2024-02-21
U001684,39,F,San Conchita de la Montaña,16988.45,691,Self-Employed,2024-06-21
U001685,54,F,Nueva Senegal,12753.15,641,Self-Employed,2025-01-29
U001686,22,M,Nueva Reino Unido de Gran Bretaña e Irlanda del Norte,31906.23,765,Salaried,2024-08-20
U001687,32,F,San Genaro de la Montaña,4867.84,629,Salaried,2025-05-22
U001688,36,F,San Renato de la Montaña,11294.98,640,Self-Employed,2024-04-03
U001689,43,F,Vieja Santa Lucía,18098.41,660,Unemployed,2025-10-15
U001690,67,F,San Paola los bajos,48973.45,780,Self-Employed,2023-12-31
U001691,51,F,Nueva Namibia,15177.12,731,Salaried,2025-10-23
U001692,29,M,Nueva Líbano,25939.97,667,Salaried,2024-01-02
U001693,33,F,Vieja Libia,8186.73,677,Retired,2024-04-09
U001694,62,M,San Sergio los bajos,22403.71,708,Salaried,2024-07-21
U001695,43,M,San Elvia los altos,5186.44,644,Salaried,2025-07-03
U001696,74,F,Vieja República Democrática del Congo,12779.74,696,Salaried,2024-03-03
U001697,19,F,Vieja Botswana,43631.09,647,Salaried,2024-11-09
U001698,23,M,San Trinidad los altos,18094.32,739,Salaried,2025-07-09
U001699,27,M,San Mariano de la Montaña,52201.67,699,Self-Employed,2024-05-13
U001700,74,F,Vieja Kirguistán,17941.25,727,Salaried,2024-09-21
U001701,33,F,Vieja Islandia,15022.27,677,Salaried,2024-11-08
U001702,26,M,San Alta  Gracia de la Montaña,17354.12,579,Salaried,2024-11-25
U001703,28,M,Vieja Nicaragua,20115.41,689,Salaried,2024-11-14
U001704,40,F,Vieja Japón,11690.3,763,Unemployed,2025-03-05
U001705,47,F,Nueva Luxemburgo,8910.98,666,Salaried,2025-08-18
U001706,26,M,Vieja República de Corea,44131.63,673,Salaried,2025-04-09
U001707,47,F,Vieja Portugal,9603.96,677,Salaried,2024-11-14
U001708,58,F,San Rosa los bajos,22124.5,709,Retired,2024-05-25
U001709,48,M,Nueva Niger,6151.34,658,Self-Employed,2024-09-15
U001710,46,F,Vieja Eslovaquia,9279.73,679,Salaried,2025-08-15
U001711,34,M,San Manuel los altos,17248.94,700,Salaried,2025-07-25
U001712,18,M,San Pamela los altos,4602.68,706,Salaried,2024-05-23
U001713,48,M,Nueva Vietman,15545.73,744,Self-Employed,2025-11-14
U001714,49,F,San Camila los altos,17439.95,735,Salaried,2025-02-26
U001715,67,F,San Irma los altos,17675.37,755,Self-Employed,2024-02-05
U001716,56,M,San Diana los bajos,18276.12,692,Self-Employed,2024-10-02
U001717,53,F,Nueva Timor-Leste,52232.53,764,Salaried,2025-08-15
U001718,74,F,San Itzel los bajos,18849.59,654,Salaried,2025-04-05
U001719,28,F,Nueva España,6167.29,681,Self-Employed,2025-08-17
U001720,32,F,Nueva Chipre,14578.64,656,Salaried,2025-04-18
U001721,58,M,Vieja Portugal,14538.99,757,Salaried,2024-07-05
U001722,69,F,San Sergio los altos,20276.98,659,Salaried,2024-11-03
U001723,65,F,Nueva Tayikistán,12495.14,662,Salaried,2025-10-03
U001724,72,M,San Helena los altos,10586.98,680,Salaried,2025-07-30
U001725,36,M,San Manuel los altos,10030.77,627,Self-Employed,2025-11-01
U001726,57,F,San Augusto los altos,12374.67,668,Salaried,2023-11-28
U001727,57,F,San Carolina los bajos,2303.84,762,Salaried,2024-01-09
U001728,19,M,San Paulina de la Montaña,25674.71,670,Salaried,2023-11-22
U001729,52,M,San Blanca los bajos,13511.43,642,Salaried,2025-09-24
U001730,24,F,Nueva Marruecos,36954.17,774,Salaried,2025-05-20
U001731,63,F,San Socorro los bajos,14676.7,737,Self-Employed,2025-05-27
U001732,32,M,San Leticia los bajos,14841.34,627,Salaried,2024-10-25
U001733,49,M,Nueva Nauru,10434.85,690,Salaried,2024-03-09
U001734,37,F,Vieja Kenya,10170.75,669,Retired,2025-09-04
U001735,47,M,San Cristian los bajos,12646.81,682,Salaried,2025-09-29
U001736,71,M,Nueva Alemania,13785.26,656,Salaried,2024-01-16
U001737,67,F,Nueva Uganda,8688.8,640,Salaried,2025-10-09
U001738,48,M,San Víctor los bajos,24021.13,613,Salaried,2024-03-06
U001739,71,F,Nueva Somalia,26692.94,767,Self-Employed,2025-08-08
U001740,71,M,San María Eugenia los altos,11144.39,592,Salaried,2025-03-05
U001741,67,M,San Sofía de la Montaña,10755.94,691,Salaried,2024-11-08
U001742,46,M,San Pedro los bajos,7285.5,659,Self-Employed,2024-09-15
U001743,20,M,San Espartaco de la Montaña,33460.37,720,Salaried,2024-10-16
U001744,67,M,Vieja Vanuatu,7671.45,627,Salaried,2024-05-23
U001745,31,F,San Lilia los altos,10979.55,667,Salaried,2025-02-11
U001746,37,F,San Aldo de la Montaña,17992.67,665,Salaried,2025-02-05
U001747,64,M,San José Carlos de la Montaña,18158.6,777,Self-Employed,2025-02-14
U001748,53,M,San Arcelia de la Montaña,21792.05,696,Salaried,2025-06-11
U001749,58,F,San Martha los altos,11969.41,676,Salaried,2024-01-21
U001750,74,M,Nueva Namibia,27129.71,689,Unemployed,2025-03-25
U001751,31,M,Vieja Santa Lucía,13727.19,681,Salaried,2024-01-01
U001752,45,F,San Oswaldo de la Montaña,9886.54,627,Salaried,2024-11-20
U001753,68,F,San Nelly los bajos,16216.5,697,Salaried,2025-02-09
U001754,43,M,San Lucía los bajos,18036.35,668,Salaried,2025-08-02
U001755,20,F,San Gregorio de la Montaña,27791.7,652,Self-Employed,2023-12-19
U001756,27,F,San Ramón los bajos,37317.74,630,Self-Employed,2024-01-08
U001757,33,M,San Ricardo de la Montaña,17341.57,702,Salaried,2025-02-08
U001758,61,F,Vieja Venezuela,8288.84,705,Retired,2025-03-20
U001759,66,M,Vieja Nigeria,28787.92,623,Salaried,2024-01-25
U001760,59,M,Nueva Guinea,18063.47,597,Self-Employed,2024-06-04
U001761,68,M,Vieja Guatemala,7484.59,756,Salaried,2025-09-18
U001762,32,F,San Adela los altos,9423.21,628,Retired,2024-02-16
U001763,68,F,Nueva Sudán del Sur,11863.69,778,Self-Employed,2024-11-02
U001764,46,M,San Delia los bajos,4451.47,635,Salaried,2025-07-21
U001765,42,F,Vieja Djibouti,32809.03,778,Self-Employed,2025-08-03
U001766,34,M,Vieja Bhután,12555.84,629,Salaried,2024-03-13
U001767,46,F,Vieja Zimbabwe,46981.36,783,Salaried,2024-10-07
U001768,49,M,San Eva los altos,20077.76,662,Salaried,2024-10-28
U001769,52,F,Nueva República Dominicana,12972.44,682,Salaried,2025-06-14
U001770,47,F,San Ana los altos,16293.32,747,Unemployed,2024-06-14
U001771,56,M,Nueva Côte d'Ivoire,22644.0,657,Salaried,2024-11-16
U001772,27,F,San Martín los bajos,30512.69,706,Salaried,2024-11-25
U001773,34,F,Vieja Tayikistán,20175.81,745,Salaried,2025-05-23
U001774,67,F,San Mario los bajos,6857.18,688,Self-Employed,2024-03-13
U001775,74,M,San Adán los bajos,9712.09,633,Self-Employed,2025-11-11
U001776,41,M,San Juana los altos,16449.1,787,Salaried,2024-07-24
U001777,22,F,Nueva Portugal,4429.11,664,Salaried,2025-03-31
U001778,61,F,San Magdalena los altos,19620.41,705,Self-Employed,2025-11-04
U001779,27,F,San Israel los bajos,12483.0,624,Salaried,2024-06-16
U001780,59,F,Vieja Sudán,15362.3,664,Salaried,2025-02-17
U001781,51,M,San María Teresa los altos,3590.5,726,Salaried,2025-06-25
U001782,26,M,Nueva Paraguay,23742.73,688,Unemployed,2024-08-10
U001783,30,M,Vieja República Centroafricana,15328.13,723,Salaried,2023-11-30
U001784,24,M,Nueva Andorra,15284.64,713,Salaried,2024-10-06
U001785,71,F,Nueva Timor-Leste,11175.85,749,Self-Employed,2024-11-02
U001786,51,F,San Estefanía los altos,16195.22,699,Salaried,2024-06-29
U001787,32,M,San Elisa de la Montaña,6235.18,683,Salaried,2023-12-10
U001788,31,F,Nueva Rwanda,8109.79,648,Retired,2025-04-15
U001789,71,M,Nueva Turquía,8190.86,651,Salaried,2024-02-23
U001790,58,M,Nueva Lesotho,47803.92,780,Salaried,2025-04-14
U001791,65,F,Nueva Trinidad y Tabago,42286.39,675,Self-Employed,2024-04-13
U001792,68,M,San Guadalupe los bajos,13943.27,646,Self-Employed,2025-04-18
U001793,35,M,Vieja Guatemala,8800.67,639,Self-Employed,2025-07-11
U001794,71,F,San Yeni los bajos,28106.34,697,Salaried,2024-06-08
U001795,31,M,Nueva Guatemala,25362.52,715,Salaried,2025-07-17
U001796,32,F,Vieja Liberia,53219.67,660,Salaried,2024-08-06
U001797,51,M,Vieja Ghana,28439.66,749,Salaried,2024-04-08
U001798,29,F,San Ángela los bajos,7450.03,712,Self-Employed,2025-11-12
U001799,67,F,Vieja Dinamarca,16345.16,690,Self-Employed,2025-04-06
U001800,62,F,San Bianca de la Montaña,8148.9,660,Unemployed,2025-01-14
U001801,28,M,San Esteban los altos,45701.54,709,Salaried,2025-04-04
U001802,50,F,Vieja Ucrania,21360.06,664,Self-Employed,2024-06-10
U001803,52,F,Nueva Bélgica,8367.31,727,Retired,2024-01-15
U001804,75,F,San Marisela de la Montaña,5944.69,676,Salaried,2025-10-18
U001805,38,F,San Conchita los altos,13635.29,687,Salaried,2025-04-02
U001806,58,F,Nueva Suiza,11998.59,706,Self-Employed,2024-09-20
U001807,38,M,San Cornelio los altos,20246.02,718,Salaried,2024-08-04
U001808,31,F,San René de la Montaña,7394.69,661,Self-Employed,2024-12-26
U001809,65,F,San Mateo los bajos,27360.56,745,Salaried,2024-09-30
U001810,46,F,Nueva Afganistán,5862.22,692,Retired,2024-09-15
U001811,18,M,San Carlos los altos,4076.79,664,Retired,2025-01-10
U001812,56,M,San Isabela los altos,41716.84,681,Salaried,2024-07-14
U001813,74,F,San Anabel los altos,8098.27,725,Salaried,2025-04-07
U001814,32,M,Vieja Portugal,5293.95,645,Unemployed,2025-09-14
U001815,19,F,San Ariadna los bajos,19108.04,653,Retired,2025-07-04
U001816,50,M,San Vicente de la Montaña,11596.03,716,Salaried,2024-04-07
U001817,47,F,Vieja Suecia,17204.52,701,Salaried,2024-04-18
U001818,34,F,San Julio de la Montaña,10900.09,692,Unemployed,2025-03-25
U001819,33,M,San Micaela de la Montaña,12403.83,697,Salaried,2025-10-09
U001820,37,M,San Elias de la Montaña,9915.36,671,Salaried,2023-12-19
U001821,54,M,Nueva Uganda,7376.28,682,Self-Employed,2025-02-24
U001822,64,F,Vieja Liberia,8212.39,645,Self-Employed,2024-01-09
U001823,29,F,San Modesto los altos,15602.66,688,Self-Employed,2025-08-30
U001824,62,M,San Adriana de la Montaña,21369.59,685,Salaried,2024-08-11
U001825,37,M,Vieja Uganda,17065.8,707,Self-Employed,2023-12-25
U001826,54,F,San Caridad de la Montaña,17445.98,661,Salaried,2025-08-09
U001827,21,F,San Omar de la Montaña,14612.29,689,Salaried,2025-06-19
U001828,70,F,Nueva Armenia,13417.39,614,Salaried,2025-06-15
U001829,73,M,Vieja Sudán,14710.16,789,Unemployed,2023-12-06
U001830,32,M,San Serafín de la Montaña,10764.15,647,Self-Employed,2024-05-28
U001831,58,F,Nueva Cuba,16714.12,708,Salaried,2025-03-27
U001832,51,M,Vieja Botswana,27327.29,652,Salaried,2024-11-10
U001833,54,M,Nueva Bulgaria,20719.45,721,Salaried,2024-02-18
U001834,62,M,San Rosario los altos,12267.54,706,Salaried,2024-05-11
U001835,61,F,Nueva Malta,24777.08,740,Retired,2024-08-10
U001836,66,M,San Irma de la Montaña,6729.04,722,Salaried,2025-05-06
U001837,36,F,Vieja Eslovenia,12851.13,683,Salaried,2025-07-07
U001838,39,M,Nueva Islas Salomón,13959.54,677,Salaried,2024-01-10
U001839,65,M,Vieja China,27310.44,706,Salaried,2025-07-02
