user_id,product_id,interaction_type,implicit_rating,timestamp
U001615,P0085,view,1,2025-10-25 10:48:00
U001131,P0049,view,1,2025-02-22 13:27:07
U001962,P0089,view,1,2025-10-21 20:03:49
U001663,P0087,view,1,2025-05-13 13:42:21
U001775,P0030,add_to_cart,3,2025-04-22 15:01:31
U000795,P0001,add_to_cart,3,2024-11-25 19:31:49
U000804,P0032,view,1,2025-11-11 02:03:43
U001917,P0096,view,1,2025-04-24 09:00:38
U000430,P0020,add_to_cart,3,2025-11-17 23:12:30
U001293,P0040,add_to_cart,3,2025-11-14 05:54:35
U001570,P0082,view,1,2025-03-01 23:57:34
U000069,P0035,add_to_cart,3,2025-03-19 14:41:38
U001685,P0099,add_to_cart,3,2024-12-27 19:24:25
U000964,P0094,view,1,2025-11-21 09:22:13
U001722,P0042,click,2,2025-10-08 06:24:17
U001795,P0012,add_to_cart,3,2025-09-12 14:52:09
U001430,P0033,click,2,2025-02-22 04:51:48
U000720,P0053,click,2,2025-03-18 06:23:43
U001665,P0070,click,2,2025-02-12 11:09:26
U000928,P0088,view,1,2025-10-22 12:33:27
U000106,P0082,click,2,2025-11-03 11:54:50
U001290,P0056,click,2,2025-01-23 23:38:20
U000278,P0000,view,1,2025-11-13 10:56:02
U001286,P0039,view,1,2025-05-12 04:33:10
U000168,P0014,view,1,2025-07-25 22:50:48
U001057,P0091,conversion,5,2025-03-25 22:35:07
U001701,P0083,click,2,2025-10-30 07:26:30
U001734,P0076,click,2,2025-10-04 04:54:39
U001623,P0040,view,1,2025-09-16 12:45:22
U001788,P0094,view,1,2025-07-31 00:43:52
U000355,P0087,click,2,2025-04-29 13:05:57
U000670,P0036,view,1,2025-09-25 07:11:04
U000848,P0047,view,1,2024-12-05 22:00:47
U001794,P0048,add_to_cart,3,2025-03-09 04:25:06
U001811,P0073,view,1,2025-10-25 06:03:43
U001941,P0002,add_to_cart,3,2024-12-23 20:44:54
U001325,P0078,click,2,2025-10-08 10:58:20
U001857,P0011,conversion,5,2025-09-21 11:16:33
U000406,P0033,click,2,2025-06-01 17:06:48
U000345,P0006,view,1,2025-05-24 17:06:07
U000878,P0076,view,1,2025-09-04 23:00:36
U000182,P0047,view,1,2025-05-02 03:17:29
U001161,P0015,view,1,2025-11-17 13:47:34
U001076,P0055,click,2,2025-10-15 10:25:29
U001901,P0058,add_to_cart,3,2025-03-31 23:24:31
U001012,P0015,view,1,2025-08-28 08:44:07
U000416,P0024,add_to_cart,3,2025-05-05 18:56:58
U001665,P0034,view,1,2025-10-29 06:13:11
U001012,P0048,view,1,2025-11-14 11:41:02
U001753,P0026,click,2,2025-10-07 07:24:58
U001687,P0036,click,2,2024-12-31 17:58:03
U000387,P0053,view,1,2025-10-08 22:11:09
U001622,P0018,view,1,2025-01-24 00:43:16
U001999,P0033,view,1,2025-08-21 00:32:20
U000923,P0031,view,1,2025-03-04 02:37:49
U001401,P0082,view,1,2025-06-07 09:35:34
U000021,P0060,view,1,2024-12-18 12:48:01
U000662,P0088,view,1,2025-04-08 09:45:06
U000434,P0091,view,1,2025-05-05 05:00:38
U000866,P0094,click,2,2025-07-14 14:20:25
U000149,P0012,click,2,2025-09-01 23:08:38
U000106,P0042,add_to_cart,3,2025-10-04 15:54:43
U000964,P0045,conversion,5,2025-06-23 11:24:19
U001923,P0085,conversion,5,2025-09-05 06:52:21
U001225,P0090,click,2,2025-03-29 15:54:53
U000093,P0000,view,1,2025-05-17 18:55:07
U001269,P0048,view,1,2025-08-19 18:02:27
U000808,P0085,view,1,2024-12-03 09:08:30
U001982,P0071,view,1,2025-09-14 16:20:20
U000367,P0033,view,1,2024-12-12 23:48:33
U001009,P0043,add_to_cart,3,2025-07-29 20:14:26
U000270,P0011,view,1,2025-07-29 22:17:19
U001086,P0055,view,1,2025-02-02 02:47:25
U000239,P0040,view,1,2025-07-25 11:41:45
U000261,P0063,add_to_cart,3,2025-05-13 23:02:48
U001709,P0035,click,2,2025-09-25 23:02:50
U001896,P0055,view,1,2025-07-29 17:41:13
U001795,P0033,click,2,2025-01-14 14:41:04
U001559,P0033,click,2,2024-11-23 22:52:53
U000892,P0021,view,1,2025-04-27 08:39:07
U001006,P0097,conversion,5,2025-02-08 11:03:00
U001138,P0084,click,2,2025-07-24 18:21:31
U000901,P0006,view,1,2025-03-21 10:07:21
U000111,P0029,view,1,2025-03-24 14:18:43
U000963,P0033,view,1,2025-07-04 09:08:42
U000956,P0055,view,1,2024-12-24 16:40:16
U001833,P0063,view,1,2025-01-04 19:12:24
U000730,P0090,click,2,2025-01-23 01:13:29
U000937,P0063,view,1,2025-02-27 16:41:12
U001474,P0018,view,1,2025-06-11 07:05:31
U000191,P0026,add_to_cart,3,2025-08-26 21:06:39
U000369,P0021,click,2,2025-09-16 20:49:55
U001684,P0034,click,2,2025-10-11 08:09:55
U001358,P0074,view,1,2025-08-01 21:00:52
U001989,P0000,click,2,2025-09-15 03:24:18
U001168,P0023,view,1,2025-01-12 06:46:02
U000157,P0031,click,2,2025-10-17 16:27:23
U001386,P0012,add_to_cart,3,2025-07-11 10:50:40
U000053,P0036,click,2,2025-08-16 01:53:52
U001393,P0015,view,1,2025-05-01 02:38:14
U001209,P0013,add_to_cart,3,2025-09-26 14:10:28
U000314,P0003,view,1,2025-11-22 14:13:31
U001701,P0090,click,2,2025-03-26 19:13:43
U000929,P0080,conversion,5,2025-05-17 02:24:14
U001216,P0084,view,1,2025-05-27 12:54:08
U001986,P0005,click,2,2025-10-27 23:52:39
U001947,P0057,view,1,2025-09-04 06:30:49
U001498,P0093,add_to_cart,3,2025-01-13 14:36:52
U001632,P0072,view,1,2025-03-03 23:55:32
U001767,P0006,add_to_cart,3,2025-01-29 03:09:17
U000579,P0041,click,2,2025-08-16 17:52:07
U001523,P0009,click,2,2025-07-11 01:33:50
U001233,P0048,view,1,2025-10-09 20:15:18
U000522,P0022,view,1,2025-03-29 23:29:02
U001578,P0051,view,1,2025-09-29 06:21:37
U001745,P0026,view,1,2025-03-12 04:45:16
U001596,P0051,view,1,2025-02-07 21:53:35
U001541,P0083,view,1,2024-12-25 12:52:05
U000611,P0062,add_to_cart,3,2025-05-02 17:35:59
U001507,P0039,add_to_cart,3,2025-04-14 12:29:21
U001235,P0016,view,1,2025-02-01 09:32:37
U000196,P0047,click,2,2025-04-24 13:50:40
U001002,P0057,add_to_cart,3,2025-10-29 02:45:36
U000975,P0034,click,2,2025-04-18 07:05:26
U000866,P0011,click,2,2025-10-12 21:59:08
U001660,P0047,click,2,2025-11-01 04:52:21
U000889,P0080,view,1,2025-07-02 06:38:18
U000082,P0065,view,1,2025-02-17 22:35:05
U000949,P0086,view,1,2024-11-30 19:28:25
U001405,P0091,view,1,2024-12-01 16:18:35
U001014,P0067,click,2,2025-11-16 06:14:37
U001074,P0010,view,1,2025-06-27 16:05:23
U000895,P0010,add_to_cart,3,2025-08-01 01:41:04
U000978,P0038,view,1,2025-07-18 10:29:45
U000261,P0087,add_to_cart,3,2025-07-24 02:48:12
U001723,P0031,click,2,2025-02-19 13:55:08
U000605,P0072,view,1,2025-11-09 22:37:08
U000156,P0005,click,2,2024-12-27 07:32:05
U001045,P0054,view,1,2025-05-21 08:19:31
U000951,P0084,click,2,2025-02-07 18:11:16
U001664,P0032,view,1,2025-03-04 10:12:32
U001199,P0010,click,2,2025-08-22 02:26:26
U000033,P0014,click,2,2025-10-19 13:51:08
U000947,P0022,click,2,2025-01-27 07:07:57
U001726,P0050,view,1,2024-12-12 02:13:26
U000852,P0090,view,1,2025-04-27 12:07:45
U001202,P0092,view,1,2025-07-20 18:25:41
U001372,P0057,click,2,2025-05-08 07:52:55
U000542,P0043,conversion,5,2025-07-13 22:16:44
U001784,P0023,view,1,2025-03-03 19:03:33
U000160,P0095,conversion,5,2025-01-19 17:20:06
U000531,P0086,view,1,2024-12-27 08:19:27
U001094,P0002,view,1,2025-04-14 15:28:38
U000238,P0001,view,1,2025-01-27 19:52:23
U000977,P0058,click,2,2025-07-01 01:18:00
U001779,P0084,conversion,5,2025-01-07 07:59:57
U001232,P0092,view,1,2024-11-28 05:46:24
U001266,P0078,view,1,2025-08-28 19:53:45
U001379,P0088,click,2,2025-06-14 23:22:32
U001647,P0038,view,1,2025-05-10 18:11:11
U000276,P0001,view,1,2025-09-19 02:26:39
U001671,P0002,click,2,2025-11-15 01:07:56
U000385,P0003,view,1,2025-11-18 06:27:18
U001328,P0018,click,2,2025-05-17 23:04:36
U000892,P0080,add_to_cart,3,2025-10-10 00:48:40
U001103,P0024,view,1,2025-08-11 08:42:49
U001576,P0059,view,1,2025-06-02 16:00:57
U000864,P0002,view,1,2025-01-07 18:49:41
U001848,P0019,click,2,2025-02-17 22:33:18
U000911,P0062,view,1,2025-08-26 21:06:32
U001760,P0057,click,2,2025-02-09 15:39:54
U000412,P0037,click,2,2025-02-04 18:12:48
U001707,P0050,view,1,2025-10-23 12:02:44
U000016,P0013,click,2,2025-10-04 15:45:58
U001460,P0055,conversion,5,2025-09-22 12:07:04
U001737,P0063,click,2,2025-03-06 03:24:12
U001220,P0093,click,2,2025-03-14 14:12:47
U000595,P0004,view,1,2025-09-08 15:33:58
U000995,P0065,click,2,2025-06-02 16:11:38
U001252,P0086,add_to_cart,3,2025-04-20 03:23:46
U001776,P0062,view,1,2025-01-12 07:45:31
U000124,P0067,view,1,2025-05-09 06:18:01
U001180,P0040,click,2,2025-10-21 07:51:33
U000548,P0082,view,1,2025-02-10 23:55:12
U000969,P0014,view,1,2025-07-13 19:23:24
U001922,P0082,view,1,2025-02-14 11:26:21
U001428,P0055,view,1,2025-10-08 19:16:41
U000589,P0092,view,1,2025-03-12 15:39:32
U000704,P0056,view,1,2025-08-31 23:37:23
U000449,P0075,add_to_cart,3,2025-08-12 18:04:07
U000694,P0077,add_to_cart,3,2025-02-04 07:12:20
U001464,P0084,view,1,2025-05-04 05:20:25
U001808,P0037,click,2,2025-01-31 19:22:55
U000799,P0053,add_to_cart,3,2025-04-30 09:56:01
U001378,P0083,click,2,2025-09-26 12:30:30
U001630,P0060,click,2,2025-01-18 10:29:56
U001729,P0020,click,2,2024-12-03 22:23:52
U000578,P0088,click,2,2025-03-15 11:00:26
U001366,P0061,view,1,2025-03-04 10:21:39
U000408,P0020,click,2,2025-02-22 05:05:53
U000206,P0053,add_to_cart,3,2025-07-20 15:24:36
U001011,P0038,view,1,2025-05-16 21:37:13
U001140,P0006,conversion,5,2025-11-10 03:07:30
U000734,P0033,view,1,2025-02-27 04:42:15
U000324,P0022,add_to_cart,3,2025-04-15 07:29:11
U001831,P0064,view,1,2025-07-07 03:15:48
U000130,P0043,view,1,2025-08-15 12:02:40
U001264,P0029,view,1,2025-08-01 02:53:08
U000458,P0062,view,1,2025-05-19 16:36:43
U000696,P0045,click,2,2024-12-26 01:21:19
U001577,P0071,view,1,2024-11-26 18:24:16
U000309,P0088,add_to_cart,3,2025-05-23 20:30:23
U001237,P0085,view,1,2025-01-13 11:46:22
U000103,P0056,click,2,2025-10-27 04:39:17
U001971,P0096,view,1,2025-03-28 07:05:02
U000216,P0078,click,2,2025-08-18 21:39:38
U001757,P0013,add_to_cart,3,2025-04-26 03:41:29
U000085,P0064,view,1,2025-08-16 12:08:30
U001290,P0015,add_to_cart,3,2025-02-13 04:13:30
U001865,P0046,view,1,2025-08-26 18:59:09
U000598,P0090,view,1,2025-04-20 16:38:59
U001036,P0063,click,2,2025-08-24 21:28:30
U000203,P0019,click,2,2025-05-06 03:34:14
U000685,P0017,view,1,2025-09-04 15:12:02
U000413,P0056,conversion,5,2025-07-12 16:28:57
U001575,P0098,view,1,2025-03-02 06:24:31
U001709,P0060,view,1,2024-12-21 03:08:26
U001034,P0021,view,1,2024-12-29 18:16:53
U000762,P0091,click,2,2025-06-27 01:49:44
U000738,P0080,click,2,2024-12-15 13:49:27
U000310,P0096,click,2,2024-12-12 23:56:16
U000863,P0029,view,1,2025-04-01 00:43:00
U000878,P0052,add_to_cart,3,2025-11-19 08:21:51
U001839,P0058,conversion,5,2025-02-21 23:05:38
U001057,P0087,view,1,2025-05-24 15:37:16
U000060,P0056,view,1,2025-11-10 11:29:52
U000020,P0091,add_to_cart,3,2025-04-09 08:32:38
U001932,P0008,view,1,2025-07-16 06:01:57
U000644,P0051,conversion,5,2025-11-22 13:19:41
U000336,P0055,view,1,2025-08-10 06:26:36
U001554,P0004,click,2,2025-09-30 07:42:39
U001313,P0019,add_to_cart,3,2025-07-13 02:08:24
U000118,P0080,conversion,5,2025-08-25 07:50:49
U001636,P0084,add_to_cart,3,2025-09-09 08:19:56
U001992,P0037,view,1,2025-10-03 06:35:22
U001814,P0087,click,2,2024-12-10 10:24:52
U001789,P0038,click,2,2024-11-24 20:10:51
U000642,P0044,view,1,2025-03-01 06:27:59
U000572,P0067,click,2,2025-06-06 16:53:07
U000300,P0089,view,1,2025-07-21 09:50:35
U001318,P0026,add_to_cart,3,2025-04-19 16:48:34
U001278,P0079,click,2,2025-03-20 05:47:09
U001428,P0044,add_to_cart,3,2025-04-25 01:03:14
U001600,P0083,view,1,2025-08-10 10:49:42
U000404,P0038,view,1,2025-04-15 19:15:46
U001100,P0042,view,1,2025-01-13 02:45:46
U001472,P0094,add_to_cart,3,2025-11-04 06:21:41
U001065,P0069,view,1,2025-06-28 01:41:38
U000190,P0065,click,2,2024-12-08 17:31:32
U001067,P0043,click,2,2025-07-06 04:44:35
U000327,P0002,view,1,2025-01-31 10:05:00
U001631,P0069,click,2,2025-03-03 20:18:25
U000494,P0099,view,1,2025-01-27 17:29:00
U000865,P0064,view,1,2025-06-06 09:28:22
U000122,P0047,view,1,2025-06-02 03:48:47
U001039,P0045,view,1,2025-11-19 01:29:19
U001549,P0083,add_to_cart,3,2025-04-03 11:34:09
U000919,P0038,click,2,2025-10-29 16:48:13
U000010,P0058,view,1,2025-05-23 13:04:48
U000483,P0095,conversion,5,2025-01-12 23:47:32
U001158,P0091,add_to_cart,3,2024-12-27 13:47:34
U001285,P0085,click,2,2025-03-25 23:49:31
U001219,P0029,view,1,2025-08-25 14:16:29
U000582,P0085,click,2,2025-06-16 18:07:16
U001464,P0073,click,2,2025-05-09 21:24:35
U001462,P0048,click,2,2025-01-16 19:50:42
U000507,P0013,view,1,2025-03-03 21:22:22
U001192,P0024,add_to_cart,3,2025-01-07 03:15:35
U000739,P0058,view,1,2025-03-24 10:05:50
U001457,P0054,add_to_cart,3,2024-12-09 21:50:03
U000167,P0011,view,1,2025-01-11 10:03:42
U001819,P0016,view,1,2025-06-04 15:11:35
U000913,P0009,view,1,2025-10-27 06:51:19
U001077,P0051,click,2,2025-10-12 23:09:02
U001062,P0099,view,1,2025-03-11 21:19:44
U000540,P0074,view,1,2025-09-09 04:25:55
U000867,P0056,click,2,2025-04-11 19:10:33
U001941,P0062,click,2,2025-11-17 11:22:04
U000853,P0020,view,1,2025-05-08 18:54:19
U000260,P0062,click,2,2025-03-12 15:16:11
U000264,P0090,click,2,2025-11-08 08:51:02
U001083,P0015,click,2,2025-10-29 07:51:09
U000932,P0060,view,1,2025-03-04 23:34:03
U000321,P0071,view,1,2025-07-18 19:08:57
U001949,P0015,click,2,2025-10-10 22:32:40
U000836,P0014,view,1,2025-09-14 12:30:11
U001170,P0037,view,1,2025-11-17 15:50:25
U000313,P0015,view,1,2025-03-05 04:36:54
U000766,P0038,view,1,2025-06-11 12:44:51
U000057,P0018,view,1,2025-03-24 07:40:50
U001207,P0053,view,1,2025-05-10 23:56:01
U001831,P0039,add_to_cart,3,2025-11-04 10:31:02
U000441,P0023,add_to_cart,3,2025-01-25 19:58:25
U001001,P0000,view,1,2025-03-25 07:17:10
U000714,P0008,add_to_cart,3,2025-09-04 22:19:55
U000855,P0061,click,2,2025-06-01 13:13:33
U001158,P0057,add_to_cart,3,2025-09-15 08:11:01
U001600,P0048,view,1,2025-01-20 12:06:09
U001474,P0077,view,1,2025-06-26 13:28:36
U000283,P0064,click,2,2025-10-20 01:03:46
U001559,P0057,click,2,2025-11-16 03:49:28
U000305,P0093,view,1,2025-08-05 01:48:24
U001638,P0079,click,2,2025-07-28 00:14:29
U000838,P0049,view,1,2025-09-28 18:09:51
U000809,P0043,click,2,2025-05-12 15:12:48
U001962,P0085,add_to_cart,3,2024-12-13 10:16:47
U001507,P0035,click,2,2025-02-04 03:04:28
U001773,P0021,click,2,2025-01-19 11:27:33
U001171,P0080,click,2,2024-12-13 22:48:57
U001448,P0039,click,2,2025-02-20 00:40:07
U000253,P0082,click,2,2025-02-01 21:12:50
U000394,P0079,click,2,2024-12-06 16:28:24
U001551,P0006,conversion,5,2025-05-24 09:14:15
U001068,P0024,click,2,2025-03-03 19:40:34
U001029,P0002,view,1,2025-01-25 06:39:20
U001917,P0068,view,1,2025-08-23 22:15:49
U000038,P0035,click,2,2025-05-23 04:12:24
U000502,P0090,add_to_cart,3,2025-05-11 06:02:03
U001186,P0056,view,1,2025-01-06 19:38:07
U001092,P0077,view,1,2025-11-05 09:51:02
U001206,P0005,view,1,2025-11-17 20:24:09
U001912,P0002,view,1,2025-06-02 23:06:57
U000369,P0053,view,1,2024-12-08 14:25:09
U001081,P0040,view,1,2025-05-13 05:28:29
U000186,P0014,conversion,5,2025-04-10 05:13:16
U001109,P0021,view,1,2025-08-25 02:50:37
U000374,P0032,click,2,2025-06-28 13:45:21
U000315,P0039,conversion,5,2025-05-30 04:36:01
U001389,P0021,view,1,2025-05-19 12:50:33
U001968,P0041,view,1,2025-06-02 05:11:57
U001460,P0007,view,1,2025-01-05 10:42:14
U000202,P0040,view,1,2025-10-17 05:59:52
U001828,P0041,view,1,2025-08-29 06:53:57
U001928,P0015,view,1,2025-10-25 10:06:49
U000490,P0096,click,2,2025-01-19 06:10:25
U000484,P0063,click,2,2025-01-09 18:45:14
U001033,P0049,add_to_cart,3,2025-04-07 12:45:40
U000551,P0007,view,1,2024-12-29 02:25:19
U001132,P0052,view,1,2025-02-09 21:08:55
U000059,P0052,click,2,2025-10-25 22:10:22
U001871,P0002,view,1,2025-03-13 02:22:13
U001973,P0075,click,2,2025-01-31 22:02:21
U000504,P0097,click,2,2025-10-13 00:32:42
U001608,P0016,view,1,2025-01-27 02:50:10
U000833,P0057,view,1,2025-09-10 00:07:45
U001302,P0064,view,1,2025-06-08 07:59:33
U001982,P0018,view,1,2025-10-08 05:08:15
U000344,P0031,click,2,2025-03-08 16:48:52
U000867,P0071,view,1,2025-06-29 12:03:33
U000002,P0059,conversion,5,2025-11-03 17:57:06
U001271,P0037,click,2,2025-08-07 07:06:15
U000342,P0000,view,1,2025-07-08 05:07:19
U001887,P0061,view,1,2025-02-13 05:53:19
U000513,P0087,view,1,2025-07-07 09:16:08
U000719,P0080,view,1,2024-11-24 08:40:03
U001721,P0065,view,1,2025-06-15 01:01:55
U000330,P0094,click,2,2025-09-16 13:45:03
U000143,P0038,view,1,2025-07-02 10:20:27
U001430,P0015,add_to_cart,3,2025-01-31 21:14:12
U001484,P0071,conversion,5,2025-05-03 11:31:09
U001798,P0055,view,1,2025-11-15 05:05:09
U001033,P0040,add_to_cart,3,2024-12-22 14:22:17
U001936,P0043,click,2,2025-02-26 08:33:59
U001541,P0090,view,1,2025-09-17 02:51:14
U000503,P0084,conversion,5,2025-06-04 04:56:31
U000699,P0026,view,1,2025-08-12 15:27:27
U001227,P0042,view,1,2024-12-29 09:12:05
U001416,P0017,click,2,2025-11-02 09:04:46
U000004,P0077,view,1,2025-03-30 09:31:32
U001846,P0001,click,2,2024-12-02 20:11:52
U000846,P0071,add_to_cart,3,2025-03-13 03:54:22
U001440,P0062,click,2,2025-08-14 08:30:15
U001102,P0010,click,2,2025-08-14 02:13:55
U001329,P0083,view,1,2025-01-09 03:15:03
U000063,P0085,view,1,2025-04-24 20:08:30
U000252,P0045,conversion,5,2025-04-16 20:01:43
U000770,P0076,view,1,2025-07-10 00:33:59
U000362,P0098,add_to_cart,3,2025-11-18 14:30:15
U000017,P0015,view,1,2025-01-02 22:51:22
U001917,P0024,view,1,2025-10-13 19:24:21
U000453,P0095,view,1,2025-03-28 09:48:32
U000575,P0087,add_to_cart,3,2025-01-21 11:30:15
U000732,P0024,view,1,2024-12-03 23:20:34
U001256,P0080,view,1,2024-12-24 05:46:37
U001470,P0028,view,1,2025-05-20 11:53:49
U001011,P0046,view,1,2025-10-11 08:53:27
U001009,P0090,click,2,2025-08-24 14:31:01
U000428,P0000,view,1,2025-08-05 21:33:54
U001681,P0081,view,1,2025-05-28 02:47:12
U001781,P0035,click,2,2025-05-18 02:19:01
U001011,P0021,click,2,2025-07-24 18:55:20
U001351,P0094,click,2,2025-03-07 08:26:34
U001397,P0077,click,2,2025-07-11 12:35:53
U000133,P0075,view,1,2025-08-05 07:16:34
U000133,P0016,view,1,2024-11-25 00:19:22
U001167,P0029,add_to_cart,3,2025-03-30 16:41:40
U001492,P0035,view,1,2024-12-09 18:53:48
U001388,P0002,conversion,5,2025-08-04 14:11:11
U001419,P0086,click,2,2025-07-22 11:04:26
U000517,P0087,click,2,2025-05-17 17:25:47
U000929,P0000,add_to_cart,3,2025-03-28 22:38:40
U001312,P0086,add_to_cart,3,2025-09-02 20:42:31
U000106,P0041,view,1,2025-09-03 22:34:02
U000833,P0035,view,1,2025-11-09 22:55:55
U001061,P0059,view,1,2025-09-28 07:06:12
U001059,P0097,view,1,2025-07-01 19:09:15
U001477,P0028,view,1,2025-01-11 23:33:52
U001880,P0053,click,2,2025-02-12 20:17:41
U000647,P0000,view,1,2025-10-24 00:33:18
U000685,P0010,add_to_cart,3,2024-12-11 15:57:52
U001654,P0003,conversion,5,2025-09-30 01:16:29
U000462,P0088,view,1,2025-07-30 17:24:36
U000152,P0031,view,1,2025-03-12 15:32:08
U000674,P0039,view,1,2025-03-28 06:23:01
U001280,P0012,view,1,2025-09-28 17:28:55
U000884,P0003,click,2,2024-12-14 07:50:13
U001282,P0042,add_to_cart,3,2025-09-07 14:55:53
U000506,P0013,view,1,2024-12-20 05:24:33
U001963,P0043,add_to_cart,3,2025-06-23 06:04:43
U001682,P0042,click,2,2025-07-14 15:58:37
U000484,P0009,click,2,2025-04-19 21:02:03
U001268,P0056,click,2,2024-12-28 16:51:03
U001280,P0057,click,2,2025-04-26 15:50:37
U000175,P0007,add_to_cart,3,2025-03-01 20:30:46
U000772,P0040,add_to_cart,3,2025-01-30 21:23:38
U001420,P0008,click,2,2025-02-23 23:55:19
U000126,P0056,view,1,2025-09-18 03:18:43
U001250,P0080,view,1,2025-10-24 21:24:08
U000208,P0086,view,1,2025-04-26 16:23:29
U000106,P0037,add_to_cart,3,2024-12-27 09:30:30
U000822,P0012,click,2,2024-11-30 17:23:56
U000841,P0029,add_to_cart,3,2025-10-19 18:39:07
U001612,P0084,click,2,2025-02-11 14:59:22
U000928,P0049,view,1,2025-01-25 00:55:49
U000876,P0079,click,2,2025-04-22 15:19:21
U000695,P0083,add_to_cart,3,2025-09-21 11:36:36
U001603,P0003,view,1,2025-04-28 00:49:04
U000672,P0075,view,1,2025-03-13 10:00:28
U000210,P0001,click,2,2025-08-01 02:15:21
U000138,P0075,click,2,2025-09-11 00:34:02
U000396,P0073,view,1,2025-08-03 18:32:03
U001042,P0032,view,1,2025-01-21 14:51:08
U000985,P0092,click,2,2025-01-08 14:18:18
U000380,P0031,view,1,2025-03-18 16:52:10
U000090,P0007,view,1,2025-06-01 09:13:15
U001197,P0055,click,2,2025-09-29 21:00:36
U001334,P0096,view,1,2025-05-09 16:05:08
U001195,P0069,click,2,2025-09-04 13:11:53
U000301,P0060,view,1,2025-10-01 21:58:10
U000702,P0037,view,1,2025-11-15 17:04:40
U000016,P0066,click,2,2025-03-23 04:34:00
U001389,P0018,view,1,2025-11-08 17:37:37
U001038,P0071,add_to_cart,3,2025-08-15 18:31:15
U000864,P0044,view,1,2025-07-15 03:22:03
U000410,P0081,add_to_cart,3,2025-01-12 17:53:36
U001608,P0008,view,1,2025-04-11 04:44:53
U001367,P0060,click,2,2025-08-08 05:18:42
U000957,P0076,click,2,2024-12-30 02:02:13
U001744,P0074,click,2,2025-10-11 21:30:28
U000687,P0078,view,1,2025-04-14 11:09:32
U000673,P0020,view,1,2025-06-09 20:29:14
U001794,P0005,view,1,2025-02-08 09:08:53
U001884,P0000,click,2,2025-05-31 21:49:49
U001419,P0029,view,1,2025-05-14 18:02:14
U000436,P0030,view,1,2025-11-01 14:51:38
U001573,P0042,add_to_cart,3,2025-04-22 11:28:10
U000769,P0026,view,1,2025-05-26 18:57:10
U001691,P0000,view,1,2025-03-07 00:37:20
U000151,P0045,view,1,2025-06-29 10:17:07
U000235,P0018,view,1,2025-07-13 21:47:39
U000398,P0080,click,2,2025-05-06 01:31:00
U001567,P0046,view,1,2024-12-27 19:08:46
U000060,P0025,view,1,2025-09-12 13:13:00
U000356,P0028,add_to_cart,3,2025-05-05 20:32:14
U001472,P0022,view,1,2025-10-03 17:13:42
U001135,P0031,view,1,2025-04-14 18:25:17
U000044,P0022,add_to_cart,3,2025-07-19 03:52:31
U001865,P0012,view,1,2025-02-03 03:10:31
U001387,P0017,view,1,2025-05-10 08:22:24
U001612,P0014,view,1,2025-07-25 16:38:06
U000430,P0039,view,1,2025-05-07 04:58:48
U000757,P0047,click,2,2024-12-28 20:32:46
U001927,P0067,conversion,5,2024-12-08 11:07:24
U001276,P0055,add_to_cart,3,2025-06-10 02:54:08
U000133,P0015,view,1,2025-04-04 11:30:21
U001892,P0016,click,2,2025-05-21 18:34:40
U000392,P0068,view,1,2025-08-12 11:05:28
U000766,P0040,click,2,2025-02-17 20:11:24
U001302,P0031,add_to_cart,3,2025-08-01 06:22:53
U001562,P0078,click,2,2025-08-16 06:24:04
U001749,P0068,view,1,2025-08-26 21:46:40
U000304,P0041,view,1,2025-01-21 23:34:02
U001289,P0035,add_to_cart,3,2025-11-19 04:39:50
U001743,P0065,conversion,5,2025-06-03 02:57:03
U001814,P0062,view,1,2025-06-15 12:48:24
U000166,P0060,click,2,2025-07-25 06:08:01
U001259,P0008,view,1,2025-08-01 02:47:27
U000794,P0096,add_to_cart,3,2025-06-14 12:33:52
U001538,P0065,view,1,2024-12-25 08:52:16
U001062,P0059,view,1,2025-03-15 15:45:41
U001459,P0047,click,2,2025-05-23 14:19:55
U000989,P0091,conversion,5,2025-05-11 14:39:43
U000970,P0034,click,2,2024-12-23 12:15:11
U001306,P0074,click,2,2025-11-10 02:00:06
U000424,P0028,add_to_cart,3,2025-09-30 01:09:03
