user_idx,product_idx,implicit_rating,interaction_type
1354,67,2,click
86,77,1,view
345,86,3,add_to_cart
1564,67,3,add_to_cart
358,9,1,view
273,65,1,view
104,54,1,view
349,47,5,conversion
692,86,1,view
1104,98,3,add_to_cart
594,38,1,view
542,27,1,view
1292,72,1,view
1890,39,3,add_to_cart
1964,82,2,click
1829,4,3,add_to_cart
1827,79,3,add_to_cart
117,45,1,view
942,42,1,view
219,0,1,view
1479,23,1,view
18,12,1,view
404,10,2,click
1840,19,1,view
1870,62,1,view
1575,84,1,view
963,50,1,view
746,54,3,add_to_cart
1098,34,1,view
898,84,3,add_to_cart
331,17,1,view
888,0,1,view
1782,90,1,view
388,36,1,view
808,53,2,click
1845,4,1,view
407,61,5,conversion
544,15,1,view
1126,63,2,click
1462,16,1,view
1565,99,3,add_to_cart
1027,92,3,add_to_cart
1726,49,1,view
1961,13,2,click
258,19,1,view
27,98,2,click
106,86,3,add_to_cart
879,76,2,click
889,61,1,view
995,10,2,click
507,79,1,view
1047,23,1,view
1570,14,3,add_to_cart
1435,31,2,click
878,25,1,view
1603,13,2,click
1028,78,1,view
1750,75,2,click
304,29,1,view
821,4,1,view
393,18,1,view
1262,25,1,view
104,48,1,view
627,89,2,click
473,28,1,view
981,7,2,click
1318,6,1,view
551,46,1,view
718,91,1,view
655,6,1,view
1,6,2,click
658,27,1,view
573,77,1,view
378,32,3,add_to_cart
744,42,1,view
198,85,1,view
1130,98,3,add_to_cart
678,46,2,click
740,95,2,click
1083,77,1,view
1331,35,1,view
786,11,3,add_to_cart
267,80,2,click
246,5,2,click
1868,83,3,add_to_cart
395,90,1,view
202,9,3,add_to_cart
1267,43,1,view
971,97,1,view
1476,19,1,view
392,53,2,click
517,97,3,add_to_cart
1857,71,5,conversion
1832,46,1,view
1469,15,3,add_to_cart
138,61,1,view
1907,64,2,click
341,76,1,view
1981,16,1,view
1957,72,1,view
1991,88,1,view
1668,50,1,view
1090,65,5,conversion
338,56,2,click
786,71,2,click
820,77,1,view
376,0,1,view
446,75,2,click
1800,65,1,view
1449,92,2,click
621,28,1,view
549,70,1,view
458,5,2,click
597,5,2,click
1929,35,3,add_to_cart
553,6,2,click
509,26,2,click
2,83,1,view
1239,47,1,view
1938,90,3,add_to_cart
540,92,1,view
1839,78,1,view
117,80,3,add_to_cart
1687,45,1,view
1976,35,1,view
1989,2,2,click
1777,99,3,add_to_cart
1194,13,2,click
1409,48,3,add_to_cart
527,80,2,click
1128,26,3,add_to_cart
451,41,1,view
1191,80,3,add_to_cart
1541,50,1,view
474,93,2,click
754,18,3,add_to_cart
191,63,1,view
378,22,1,view
1004,93,1,view
577,2,1,view
1812,22,3,add_to_cart
1407,77,1,view
293,9,1,view
931,82,5,conversion
205,92,2,click
1488,96,3,add_to_cart
1235,12,1,view
42,14,3,add_to_cart
1563,82,3,add_to_cart
270,31,2,click
548,18,3,add_to_cart
1228,1,2,click
19,13,2,click
1675,43,3,add_to_cart
174,25,1,view
1555,72,3,add_to_cart
1670,20,1,view
980,19,1,view
1113,88,1,view
1113,15,1,view
91,13,2,click
210,65,3,add_to_cart
850,18,1,view
459,3,1,view
789,18,1,view
587,28,3,add_to_cart
1401,49,2,click
1464,14,1,view
225,28,1,view
1957,36,1,view
1260,42,1,view
1890,10,3,add_to_cart
1238,19,1,view
1086,42,2,click
1391,54,1,view
1366,87,1,view
1674,36,1,view
212,34,3,add_to_cart
1355,47,3,add_to_cart
1660,91,2,click
1615,0,3,add_to_cart
304,99,2,click
655,18,1,view
1477,61,3,add_to_cart
231,73,1,view
1488,35,1,view
661,16,1,view
788,45,1,view
868,61,2,click
847,77,2,click
682,17,3,add_to_cart
1339,31,1,view
1125,63,2,click
1008,68,2,click
471,49,1,view
1464,53,2,click
1590,88,3,add_to_cart
449,89,1,view
740,0,1,view
1742,2,1,view
970,17,3,add_to_cart
122,44,1,view
1739,99,3,add_to_cart
603,58,1,view
1747,70,5,conversion
1869,53,1,view
1695,28,1,view
282,15,5,conversion
1441,18,1,view
53,89,5,conversion
761,6,2,click
1357,74,1,view
1715,76,3,add_to_cart
61,18,1,view
161,31,1,view
1165,53,1,view
373,60,2,click
1532,67,2,click
613,60,1,view
690,56,2,click
1423,1,1,view
319,7,3,add_to_cart
65,77,2,click
1030,20,1,view
1705,54,2,click
1793,58,2,click
1698,33,3,add_to_cart
1027,39,2,click
867,20,1,view
188,66,1,view
1947,16,2,click
820,79,1,view
803,23,3,add_to_cart
1998,71,2,click
158,88,1,view
641,83,2,click
1694,48,1,view
1645,47,2,click
398,34,1,view
159,46,2,click
1733,42,1,view
577,20,2,click
133,27,2,click
1549,39,1,view
413,81,3,add_to_cart
492,34,1,view
1167,72,1,view
1618,61,1,view
644,11,3,add_to_cart
17,45,2,click
1963,50,2,click
644,96,1,view
728,16,2,click
199,42,1,view
1518,64,1,view
1653,99,1,view
1202,48,1,view
1779,4,1,view
310,87,1,view
1812,80,1,view
1471,29,3,add_to_cart
1653,87,2,click
1574,91,1,view
1973,64,2,click
1492,77,2,click
1905,98,1,view
1608,16,1,view
737,79,3,add_to_cart
882,5,3,add_to_cart
1585,87,1,view
427,78,2,click
1962,19,2,click
1018,12,3,add_to_cart
292,98,3,add_to_cart
1120,11,1,view
931,40,1,view
605,20,1,view
1180,46,1,view
145,22,2,click
943,33,5,conversion
524,97,3,add_to_cart
1331,17,3,add_to_cart
1990,72,1,view
744,36,1,view
1755,79,3,add_to_cart
264,56,1,view
1730,79,5,conversion
765,10,2,click
1036,57,1,view
1793,87,1,view
1318,7,2,click
501,89,3,add_to_cart
16,19,3,add_to_cart
595,48,1,view
817,9,1,view
1790,59,2,click
714,59,1,view
1095,59,1,view
369,93,1,view
1965,50,2,click
408,51,1,view
649,43,5,conversion
995,27,2,click
975,14,1,view
78,69,1,view
962,18,2,click
655,72,1,view
1231,99,1,view
1917,46,2,click
969,27,1,view
1777,2,5,conversion
1400,54,1,view
1301,22,1,view
141,35,1,view
610,91,1,view
859,67,1,view
1829,33,1,view
110,11,3,add_to_cart
877,43,5,conversion
608,21,1,view
1929,53,1,view
1096,88,2,click
1977,89,1,view
1869,88,2,click
1685,1,2,click
1830,76,1,view
1480,85,2,click
296,41,2,click
1686,93,2,click
1508,93,1,view
308,58,3,add_to_cart
1022,40,1,view
1986,86,1,view
1066,92,1,view
922,16,2,click
1308,74,1,view
447,95,5,conversion
860,89,2,click
340,76,1,view
712,26,5,conversion
1990,86,2,click
29,47,3,add_to_cart
33,38,3,add_to_cart
1028,15,2,click
1328,58,1,view
720,45,3,add_to_cart
872,66,5,conversion
687,14,3,add_to_cart
939,54,1,view
1132,76,1,view
892,48,1,view
1350,88,2,click
1298,36,2,click
1920,12,5,conversion
1650,13,1,view
33,78,3,add_to_cart
212,63,2,click
1277,69,1,view
909,64,2,click
66,85,1,view
861,27,1,view
931,70,1,view
400,60,5,conversion
718,59,1,view
1680,82,2,click
1517,50,1,view
767,28,2,click
548,84,1,view
1717,53,2,click
8,53,1,view
53,19,2,click
1721,66,3,add_to_cart
1228,40,1,view
1964,73,5,conversion
495,71,5,conversion
394,78,2,click
1696,6,3,add_to_cart
1183,54,1,view
1303,49,5,conversion
355,51,3,add_to_cart
1059,20,1,view
203,90,3,add_to_cart
1032,15,2,click
1606,50,3,add_to_cart
1284,33,3,add_to_cart
325,41,1,view
191,3,1,view
1287,98,2,click
56,79,2,click
1885,10,2,click
51,95,2,click
929,81,2,click
733,23,1,view
1838,28,1,view
1096,31,2,click
1652,48,2,click
1350,6,1,view
1914,18,2,click
1307,74,3,add_to_cart
227,58,3,add_to_cart
251,13,1,view
536,23,1,view
1012,46,3,add_to_cart
425,50,1,view
1629,2,1,view
996,80,1,view
1407,53,1,view
642,81,3,add_to_cart
1655,20,1,view
20,22,2,click
1292,77,3,add_to_cart
240,43,5,conversion
991,78,2,click
10,20,2,click
521,15,1,view
60,68,1,view
1048,97,1,view
1775,46,1,view
444,3,1,view
450,10,2,click
1924,16,1,view
986,25,5,conversion
713,90,2,click
602,59,2,click
1015,55,2,click
819,24,1,view
405,87,3,add_to_cart
1469,35,5,conversion
210,74,2,click
1203,39,1,view
421,92,1,view
1808,57,1,view
1530,34,3,add_to_cart
1275,13,2,click
879,25,2,click
765,80,3,add_to_cart
920,21,3,add_to_cart
1962,65,1,view
839,37,2,click
1796,82,5,conversion
1086,45,1,view
234,23,3,add_to_cart
879,23,1,view
148,27,2,click
761,18,2,click
250,1,1,view
22,91,1,view
953,72,2,click
1840,29,2,click
789,36,2,click
1079,27,1,view
569,91,2,click
1809,85,1,view
1828,82,1,view
1548,55,1,view
655,25,1,view
1643,63,1,view
562,53,1,view
927,21,2,click
1210,49,1,view
43,36,1,view
1604,73,5,conversion
1867,59,1,view
1723,51,1,view
1092,67,1,view
1320,2,1,view
194,53,2,click
562,40,2,click
819,10,2,click
641,63,2,click
805,38,2,click
930,63,3,add_to_cart
1980,15,3,add_to_cart
1920,79,1,view
458,6,3,add_to_cart
284,13,5,conversion
1764,88,2,click
463,21,1,view
1482,47,3,add_to_cart
1100,0,3,add_to_cart
1777,6,1,view
1607,5,1,view
1939,38,1,view
674,88,2,click
1663,48,1,view
348,17,2,click
245,16,1,view
303,96,2,click
1741,52,2,click
1368,15,2,click
492,73,1,view
1003,35,1,view
1496,61,1,view
540,98,1,view
169,45,2,click
1787,31,2,click
1505,26,2,click
153,63,1,view
26,85,1,view
1676,49,1,view
214,43,1,view
1209,97,2,click
1758,40,2,click
638,90,1,view
315,64,1,view
266,28,3,add_to_cart
789,57,3,add_to_cart
1051,25,2,click
384,8,1,view
336,87,1,view
1781,73,2,click
301,59,3,add_to_cart
1525,14,1,view
1831,58,1,view
58,60,2,click
927,45,1,view
1898,70,1,view
883,27,1,view
1028,55,2,click
108,56,1,view
200,6,2,click
1499,54,1,view
387,51,1,view
565,67,2,click
1062,55,1,view
102,82,1,view
227,28,1,view
1833,4,2,click
488,8,2,click
564,28,3,add_to_cart
1432,91,1,view
804,12,1,view
1687,88,1,view
421,21,2,click
711,81,1,view
1221,36,2,click
193,23,2,click
1434,79,1,view
625,88,1,view
645,87,1,view
383,42,3,add_to_cart
290,1,2,click
876,42,1,view
1995,33,3,add_to_cart
349,86,2,click
19,76,1,view
970,74,1,view
1788,31,1,view
92,2,2,click
595,29,2,click
342,96,1,view
192,12,1,view
1507,42,1,view
1504,44,5,conversion
527,84,1,view
746,58,1,view
722,38,2,click
1825,66,2,click
1755,76,1,view
552,87,2,click
1310,2,1,view
840,28,2,click
290,45,1,view
500,73,2,click
1993,55,1,view
1524,11,1,view
1955,48,2,click
1977,35,3,add_to_cart
1390,69,3,add_to_cart
920,67,1,view
1864,86,1,view
678,50,2,click
1935,35,1,view
84,74,2,click
703,78,1,view
1628,58,2,click
1623,44,1,view
1985,1,1,view
1403,18,1,view
307,66,5,conversion
1277,71,2,click
621,62,1,view
1637,37,1,view
83,27,1,view
1214,15,1,view
626,0,1,view
1352,0,1,view
282,44,3,add_to_cart
1608,64,2,click
1574,71,1,view
176,91,1,view
1501,25,1,view
1880,10,1,view
65,60,3,add_to_cart
509,86,2,click
865,51,5,conversion
200,33,3,add_to_cart
1222,39,1,view
892,86,3,add_to_cart
1647,74,1,view
1572,25,1,view
852,70,1,view
624,10,1,view
1898,80,1,view
375,48,2,click
1707,55,1,view
1078,56,2,click
1031,87,2,click
959,45,1,view
861,52,1,view
1868,71,1,view
1570,53,1,view
287,78,3,add_to_cart
1611,31,2,click
764,16,2,click
1843,72,3,add_to_cart
109,96,3,add_to_cart
257,51,2,click
947,97,3,add_to_cart
942,6,1,view
553,83,1,view
1217,12,3,add_to_cart
1158,61,2,click
1770,7,1,view
1197,86,2,click
1468,6,2,click
1057,18,2,click
1980,63,1,view
1833,86,2,click
316,38,2,click
1472,0,3,add_to_cart
1277,88,1,view
137,0,1,view
1802,15,2,click
506,26,1,view
50,64,1,view
113,15,1,view
990,23,3,add_to_cart
1723,69,1,view
1254,87,1,view
1347,78,1,view
299,81,1,view
290,95,2,click
349,65,2,click
1119,25,1,view
593,37,2,click
1964,75,1,view
1367,35,1,view
1428,13,1,view
1666,54,1,view
580,58,1,view
797,1,2,click
69,82,2,click
1345,79,1,view
1859,45,5,conversion
958,92,1,view
18,20,1,view
1752,64,1,view
1848,90,2,click
1050,8,1,view
310,45,2,click
1153,43,1,view
1758,17,1,view
1561,84,1,view
806,8,3,add_to_cart
1321,61,1,view
966,77,2,click
1179,90,3,add_to_cart
1588,84,2,click
265,89,1,view
1956,74,1,view
1264,51,1,view
60,93,1,view
197,85,1,view
1913,86,1,view
1556,29,5,conversion
1655,93,2,click
215,22,2,click
786,96,5,conversion
1889,8,1,view
512,14,1,view
1535,9,1,view
766,77,2,click
60,22,1,view
1430,57,1,view
1305,73,2,click
400,32,1,view
1390,36,1,view
1519,20,1,view
1082,24,1,view
49,80,5,conversion
197,26,1,view
287,0,1,view
835,72,2,click
147,43,1,view
1494,93,2,click
1016,24,3,add_to_cart
1168,60,2,click
730,79,3,add_to_cart
1747,17,3,add_to_cart
898,54,2,click
1789,9,2,click
260,66,1,view
241,63,1,view
1231,69,1,view
458,37,3,add_to_cart
514,49,2,click
139,20,5,conversion
153,68,2,click
1747,66,3,add_to_cart
1024,39,1,view
116,69,2,click
227,74,1,view
1878,33,2,click
66,43,1,view
410,42,3,add_to_cart
121,17,1,view
1672,93,1,view
1551,84,3,add_to_cart
127,30,1,view
1649,72,3,add_to_cart
1439,97,3,add_to_cart
708,9,3,add_to_cart
1225,94,2,click
165,70,1,view
265,34,2,click
213,4,1,view
461,83,1,view
978,38,2,click
1794,29,1,view
113,3,2,click
1661,25,2,click
1761,48,2,click
1511,2,2,click
106,49,2,click
1424,16,1,view
874,70,1,view
896,15,3,add_to_cart
1850,47,1,view
702,55,3,add_to_cart
487,29,1,view
20,29,1,view
1541,68,2,click
1642,1,3,add_to_cart
511,7,1,view
259,56,1,view
89,40,1,view
1341,31,5,conversion
265,77,1,view
1346,15,2,click
156,32,3,add_to_cart
421,63,2,click
1665,45,3,add_to_cart
1758,28,1,view
619,46,2,click
599,83,1,view
1828,34,1,view
1108,64,1,view
709,52,2,click
1273,62,1,view
416,17,3,add_to_cart
1066,29,1,view
1132,26,1,view
1484,18,1,view
481,89,1,view
1565,58,5,conversion
43,63,3,add_to_cart
553,35,2,click
615,10,1,view
1750,78,1,view
38,48,1,view
90,28,1,view
377,84,1,view
107,84,1,view
1109,97,1,view
53,77,2,click
688,33,3,add_to_cart
1210,27,2,click
698,92,3,add_to_cart
888,54,2,click
1901,94,2,click
1653,13,2,click
1950,92,3,add_to_cart
588,68,1,view
1172,92,2,click
1062,33,1,view
780,59,2,click
1893,30,1,view
31,35,2,click
1947,35,1,view
511,98,2,click
691,73,1,view
1260,35,1,view
1350,32,2,click
1659,98,2,click
254,39,2,click
657,33,3,add_to_cart
908,59,1,view
18,59,1,view
734,61,2,click
1139,27,1,view
1186,10,1,view
1249,70,1,view
131,56,1,view
1568,35,1,view
1013,16,1,view
357,18,3,add_to_cart
1343,6,1,view
1340,4,1,view
1037,56,2,click
85,70,2,click
124,91,5,conversion
1997,32,1,view
1730,45,2,click
91,76,1,view
223,9,2,click
231,65,1,view
417,41,2,click
1698,87,1,view
1314,54,3,add_to_cart
293,3,1,view
1614,46,1,view
835,83,1,view
1930,37,2,click
328,47,1,view
1905,19,3,add_to_cart
52,13,2,click
1654,40,2,click
1599,94,2,click
1190,91,1,view
440,48,3,add_to_cart
66,84,2,click
780,97,5,conversion
160,9,5,conversion
459,72,2,click
1176,80,2,click
856,68,2,click
1735,67,2,click
1243,60,2,click
1065,56,1,view
399,73,1,view
499,42,1,view
1572,46,1,view
644,95,5,conversion
1419,30,1,view
1961,52,1,view
720,71,2,click
1873,46,2,click
1239,29,1,view
857,29,2,click
1693,16,3,add_to_cart
501,99,3,add_to_cart
1380,74,2,click
1240,33,2,click
699,40,1,view
836,53,2,click
303,73,1,view
1805,98,1,view
368,58,1,view
247,53,1,view
1135,91,3,add_to_cart
1521,12,1,view
69,55,1,view
341,9,1,view
1775,67,3,add_to_cart
1851,54,1,view
823,89,2,click
1458,37,1,view
1837,43,2,click
1262,13,5,conversion
92,9,2,click
726,57,3,add_to_cart
1291,57,2,click
892,37,2,click
1433,17,2,click
1482,98,2,click
1679,65,1,view
1834,0,2,click
757,86,2,click
776,41,1,view
1041,92,2,click
1934,98,1,view
608,63,1,view
1155,66,3,add_to_cart
1187,65,3,add_to_cart
873,36,1,view
652,96,1,view
293,5,3,add_to_cart
1504,93,1,view
1063,35,2,click
1260,40,1,view
583,21,1,view
560,62,1,view
1813,21,1,view
1879,33,5,conversion
1543,13,3,add_to_cart
1364,35,1,view
423,70,3,add_to_cart
1545,21,1,view
1848,5,5,conversion
1105,68,2,click
13,62,3,add_to_cart
52,47,1,view
1928,73,1,view
911,66,1,view
929,37,3,add_to_cart
1466,90,3,add_to_cart
245,56,3,add_to_cart
1010,33,1,view
280,35,2,click
238,45,3,add_to_cart
1524,28,2,click
669,20,2,click
565,58,2,click
1050,86,2,click
1447,88,1,view
1893,4,1,view
1909,90,2,click
650,24,3,add_to_cart
1353,80,1,view
1299,80,1,view
280,75,1,view
1931,28,2,click
543,60,1,view
1666,23,2,click
578,16,1,view
1793,11,5,conversion
1755,92,2,click
6,55,1,view
1142,78,1,view
364,4,1,view
538,78,1,view
1195,30,2,click
991,67,2,click
368,38,3,add_to_cart
1792,37,2,click
1003,80,1,view
731,69,1,view
197,28,1,view
1804,96,2,click
859,57,1,view
1356,54,1,view
951,40,2,click
711,89,1,view
262,99,3,add_to_cart
1720,62,2,click
1407,30,1,view
548,64,1,view
1742,52,1,view
1580,41,1,view
650,52,1,view
905,54,1,view
1868,6,1,view
1491,28,1,view
1676,5,1,view
839,28,2,click
341,68,1,view
1280,14,3,add_to_cart
1256,78,1,view
1238,69,1,view
1479,2,3,add_to_cart
184,99,2,click
1868,45,2,click
1132,8,2,click
1062,26,1,view
406,20,3,add_to_cart
810,91,1,view
1641,20,3,add_to_cart
678,52,1,view
1501,31,3,add_to_cart
73,2,2,click
1078,13,2,click
1620,62,1,view
579,38,1,view
1293,98,2,click
69,34,2,click
1665,48,2,click
268,94,3,add_to_cart
1765,10,1,view
1033,92,2,click
1500,53,1,view
1520,69,2,click
310,12,2,click
1623,50,1,view
1240,39,2,click
870,65,2,click
618,35,1,view
204,33,5,conversion
1180,60,1,view
879,11,1,view
832,71,1,view
582,89,2,click
500,48,1,view
1017,93,1,view
763,97,2,click
221,57,1,view
1997,3,1,view
475,57,1,view
1153,13,2,click
680,18,3,add_to_cart
1998,10,1,view
346,26,3,add_to_cart
1003,75,1,view
289,51,2,click
969,66,2,click
1160,97,1,view
1571,63,1,view
637,94,1,view
308,4,1,view
1157,76,1,view
11,34,2,click
1546,71,2,click
1117,63,1,view
1335,30,1,view
1451,61,2,click
1758,94,5,conversion
166,13,1,view
158,48,1,view
27,20,2,click
248,21,1,view
1781,14,1,view
868,63,1,view
1644,67,1,view
1533,70,1,view
18,37,1,view
602,92,3,add_to_cart
1385,34,2,click
1259,47,2,click
339,18,1,view
1402,26,3,add_to_cart
1949,91,1,view
1238,32,1,view
431,42,3,add_to_cart
1474,17,1,view
1464,60,1,view
852,22,1,view
137,0,1,view
384,25,2,click
1101,58,1,view
125,79,1,view
320,8,1,view
1145,28,1,view
28,24,1,view
1680,54,2,click
626,47,2,click
825,32,2,click
1313,84,1,view
1213,19,1,view
443,35,1,view
1154,13,1,view
1069,75,2,click
784,42,2,click
1747,75,2,click
1979,94,3,add_to_cart
1369,60,1,view
5,29,5,conversion
187,78,1,view
337,60,3,add_to_cart
662,9,3,add_to_cart
106,17,2,click
900,54,2,click
669,38,2,click
240,30,2,click
772,99,1,view
971,45,1,view
1069,40,2,click
1808,77,3,add_to_cart
1956,21,3,add_to_cart
1707,35,2,click
1720,55,2,click
1003,88,2,click
1403,15,2,click
891,83,1,view
51,46,3,add_to_cart
1578,85,1,view
868,27,2,click
1794,24,1,view
366,95,5,conversion
401,56,1,view
399,0,2,click
672,12,3,add_to_cart
1875,32,2,click
26,77,1,view
1325,35,2,click
815,5,5,conversion
1442,32,1,view
117,73,3,add_to_cart
1767,91,3,add_to_cart
1244,80,1,view
355,60,2,click
1326,96,2,click
212,4,1,view
1255,91,1,view
1507,22,3,add_to_cart
269,10,1,view
1732,15,1,view
1305,90,1,view
199,69,1,view
1746,24,2,click
1510,2,1,view
1376,40,3,add_to_cart
346,75,2,click
750,66,1,view
1360,51,1,view
1367,85,1,view
395,97,2,click
1492,34,1,view
908,5,1,view
406,88,2,click
354,81,2,click
1715,0,1,view
1148,44,1,view
954,72,3,add_to_cart
176,72,3,add_to_cart
180,14,3,add_to_cart
373,93,1,view
650,75,2,click
41,98,1,view
21,27,2,click
942,10,3,add_to_cart
1931,31,1,view
1394,82,3,add_to_cart
1770,24,2,click
1511,16,1,view
776,90,1,view
571,17,2,click
847,28,3,add_to_cart
558,25,1,view
604,33,2,click
541,11,1,view
1185,46,1,view
1314,66,1,view
1292,87,3,add_to_cart
75,74,1,view
1101,72,1,view
1438,55,1,view
1660,87,2,click
424,43,2,click
1031,70,3,add_to_cart
1626,34,1,view
1583,26,1,view
957,33,1,view
236,66,2,click
381,60,1,view
1201,41,1,view
773,84,2,click
69,41,2,click
1289,45,3,add_to_cart
16,20,1,view
685,43,2,click
205,23,3,add_to_cart
627,20,1,view
381,96,1,view
1657,78,1,view
1179,88,1,view
817,60,3,add_to_cart
517,92,1,view
691,61,2,click
614,5,5,conversion
1796,29,2,click
1844,64,1,view
872,99,1,view
1182,51,2,click
335,65,1,view
615,76,5,conversion
1930,67,1,view
1991,72,2,click
266,84,1,view
1965,6,5,conversion
633,98,1,view
708,58,1,view
943,0,2,click
410,22,1,view
164,23,1,view
416,55,1,view
501,19,2,click
1731,99,1,view
977,20,1,view
964,70,2,click
1431,27,3,add_to_cart
1368,48,3,add_to_cart
1446,31,2,click
196,49,1,view
1562,17,1,view
669,36,3,add_to_cart
1495,54,2,click
1093,9,1,view
1371,94,5,conversion
55,28,3,add_to_cart
364,98,1,view
741,43,2,click
3,78,2,click
815,9,2,click
282,63,1,view
432,38,1,view
695,49,2,click
871,19,1,view
792,86,3,add_to_cart
71,33,5,conversion
863,22,1,view
1397,66,3,add_to_cart
952,10,1,view
1500,12,2,click
828,1,1,view
263,73,2,click
1405,58,1,view
1339,85,1,view
1579,6,1,view
529,94,2,click
1236,57,2,click
1599,60,2,click
1728,68,5,conversion
228,22,5,conversion
1088,97,1,view
1381,10,1,view
690,90,2,click
404,65,3,add_to_cart
1490,58,1,view
951,36,1,view
1777,62,1,view
102,76,2,click
516,54,1,view
606,98,3,add_to_cart
1111,34,1,view
730,53,1,view
664,38,2,click
1220,14,1,view
74,68,2,click
509,22,1,view
193,16,2,click
1296,63,1,view
562,44,5,conversion
1411,79,1,view
1690,93,3,add_to_cart
1165,58,1,view
668,47,1,view
1247,92,2,click
1806,12,1,view
1485,10,1,view
1304,95,1,view
820,2,1,view
1529,32,2,click
1521,10,3,add_to_cart
887,14,2,click
1169,33,5,conversion
1260,65,2,click
1625,31,2,click
100,47,2,click
440,97,3,add_to_cart
562,95,2,click
380,35,2,click
93,77,1,view
371,86,1,view
10,52,1,view
1601,53,2,click
562,34,1,view
1618,81,1,view
453,28,1,view
664,28,1,view
589,93,2,click
1693,58,2,click
1300,76,1,view
796,60,3,add_to_cart
25,43,1,view
709,56,1,view
1749,95,1,view
1090,89,1,view
798,32,1,view
1353,73,5,conversion
1293,62,2,click
707,10,1,view
1084,47,1,view
1537,40,1,view
957,3,1,view
1197,21,2,click
1156,55,1,view
1566,2,2,click
581,71,2,click
480,48,3,add_to_cart
269,48,2,click
1740,15,1,view
447,27,5,conversion
1168,37,1,view
325,98,2,click
1504,51,2,click
720,96,1,view
1844,76,1,view
1577,46,2,click
1360,87,5,conversion
1560,81,1,view
1096,68,1,view
1759,51,1,view
950,36,3,add_to_cart
920,20,3,add_to_cart
363,51,1,view
1090,42,2,click
1343,22,2,click
201,49,2,click
856,53,1,view
1303,3,2,click
283,78,2,click
164,76,2,click
837,2,1,view
511,21,2,click
966,87,1,view
758,2,2,click
1809,83,1,view
1047,24,3,add_to_cart
330,58,1,view
1791,30,1,view
1919,91,3,add_to_cart
660,16,1,view
1831,3,1,view
944,58,1,view
1235,56,5,conversion
1631,22,5,conversion
